Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Tarte,29649,4.844160038,420.359721,9886.161798,144.5598088,Florida,781.4083889,Target,San Antonio, Texas,8/3/2021,0.011523844,1.462244011,1198.722024,0.53795138
Tarte,66022,3.122958422,322.3684771,9367.476077,614.9996149,California,413.0642305,Sephora,New York City, New York,4/18/2022,0.009687543,6.565264858,322.3684771,0.780431839
MAC,64895,4.979810525,253.5034284,4960.520775,139.6297939,New York,230.8428646,CVS Pharmacy,Miami, Florida,6/28/2021,0.019643957,2.81482127,653.2092658,1.098164454
Tarte,23455,2.396841122,659.8838391,1482.608189,428.5623594,California,480.4863449,MAC Cosmetics,Houston, Texas,3/28/2023,0.003632217,28.90597548,1573.735068,1.373366478
Loreal,40406,2.752757176,788.8740416,6167.904456,817.3663485,New York,634.6862101,Ulta Beauty,San Diego, California,11/10/2020,0.003489476,13.25192947,788.8740416,1.242935531
Tarte,41004,3.170710089,266.0624788,2603.503879,899.9235683,New York,472.4214089,CVS Pharmacy,San Antonio, Texas,8/29/2023,0.011917164,34.5658624,882.2171752,0.563188869
Clinique,51966,1.738153315,891.4894207,2341.977444,480.3012038,Chicago,539.2923576,CVS Pharmacy,Philadelphia, Pennsylvania,9/19/2021,0.001949718,20.50836164,891.4894207,1.653072602
NARS,93011,1.73093921,692.2648217,4364.730441,459.004547,Chicago,824.7995053,Boots,Chicago, Illinois,5/12/2022,0.0025004,10.51621751,692.2648217,0.839312848
Loreal,69991,4.608893508,731.445841,5643.673839,343.5309207,New York,905.2208382,Amazon,New York City, New York,7/20/2022,0.006301073,6.087008755,731.445841,0.808030273
Revlon,74229,1.326800737,578.1579117,6684.094757,982.2154742,New York,340.1896143,Boots,Austin, Texas,12/14/2021,0.002294876,14.69481672,578.1579117,1.699516644
Tarte,88630,4.173479008,383.5329631,1483.206115,826.2652577,Texas,535.7257158,Amazon,New York City, New York,8/16/2020,0.01088167,55.70805361,383.5329631,0.715912923
Maybelline,96596,3.619923995,926.4678303,6988.61596,449.6868343,Florida,471.8742374,MAC Cosmetics,Houston, Texas,6/29/2021,0.003907231,6.434562106,1841.506808,1.963378707
Covergirl,16009,4.056411076,821.8915868,5857.485256,858.5042253,Florida,930.2936294,Ulta Beauty,New York City, New York,10/31/2021,0.004935458,14.65653242,821.8915868,0.883475454
NARS,72521,3.425693606,296.9038715,1875.581623,425.5837108,Texas,657.4471836,Walmart,Boston, Massachusetts,5/12/2023,0.011538056,22.69075927,1134.327435,0.4516011
Tarte,69289,3.021305451,909.7971894,5946.116386,659.2735521,Florida,814.5228051,Nordstrom,Los Angeles, California,2/17/2023,0.003320856,11.08746465,909.7971894,1.116969573
NARS,12119,4.579512925,763.0556587,6380.624111,233.9231579,California,317.2210997,Boots,Boston, Massachusetts,3/18/2021,0.006001545,3.666148543,763.0556587,2.405437909
Tarte,88476,2.3955887,591.6763,4007.577649,915.9025696,Texas,693.1516226,Sephora,Chicago, Illinois,10/11/2020,0.004048816,22.85426883,591.6763,0.853602994
Covergirl,66225,3.01511531,941.3074433,2495.866815,607.3301796,New York,552.5885227,Walgreens,Philadelphia, Pennsylvania,5/1/2021,0.003203114,24.33343702,1234.299265,1.703450949
NARS,64435,2.062827181,795.7479973,8759.368561,473.3994726,New York,110.2744979,Amazon,Austin, Texas,3/30/2023,0.002592312,5.404493136,795.7479973,7.216065479
MAC,61015,3.678738636,767.6842352,3276.260079,595.5966862,New York,905.3219692,Amazon,Miami, Florida,4/29/2020,0.004791995,18.1791638,767.6842352,0.847968194
Loreal,85227,4.86004579,346.3238864,7001.865544,503.8919756,Texas,664.1965813,Ulta Beauty,San Francisco, California,3/31/2023,0.014033239,7.196538871,346.3238864,0.521417749
Revlon,40143,3.829220266,782.3980345,4668.504707,249.8156915,New York,523.8902156,Amazon,Miami, Florida,2/28/2020,0.00489421,5.35108578,782.3980345,1.493438914
Urban Decay,23541,1.737858998,303.3554013,6787.180073,125.7220436,Florida,856.809147,Ulta Beauty,Miami, Florida,3/26/2020,0.005728789,1.852345779,303.3554013,0.354052478
Tarte,52393,4.950301578,206.2761091,2957.743154,342.6323523,Chicago,454.9006077,Nordstrom,San Diego, California,1/25/2020,0.023998424,11.58424969,802.0619074,0.45345314
MAC,61563,3.633618788,354.5048294,1651.121122,836.8764727,Chicago,197.1962386,Nordstrom,San Francisco, California,7/11/2023,0.010249843,50.68534714,354.5048294,1.797726123
Loreal,39976,2.67431063,459.7293462,8890.748966,641.7190149,Chicago,412.9899372,Boots,Boston, Massachusetts,7/29/2023,0.005817141,7.217828525,459.7293462,1.113173239
Urban Decay,39612,4.213117794,814.9732612,1636.497582,990.0408502,California,674.6605002,Amazon,San Diego, California,10/28/2023,0.005169639,60.49754434,814.9732612,1.207975361
Clinique,28663,4.228101958,239.0042462,3942.484604,298.2515609,Chicago,109.1726092,Boots,Chicago, Illinois,2/10/2023,0.017690489,7.565065963,239.0042462,2.189232702
Revlon,17375,1.314718482,363.8632027,8748.823175,629.6758194,Florida,352.319417,CVS Pharmacy,Boston, Massachusetts,11/19/2020,0.003613222,7.197263069,363.8632027,1.032765113
Urban Decay,70869,4.959745485,925.5129138,4322.521779,196.2553275,California,806.7830035,Walmart,Boston, Massachusetts,4/5/2020,0.005358915,4.540297021,925.5129138,1.147164615
Estee Lauder,62478,3.583146675,936.5496816,2823.273571,948.9603614,Chicago,557.8632755,Amazon,Denver, Colorado,2/5/2020,0.003825901,33.6120584,936.5496816,1.678815801
Urban Decay,89026,3.87532854,664.2128613,8354.74422,740.4477669,Texas,215.5195571,Amazon,Austin, Texas,12/6/2023,0.005834468,8.862602461,664.2128613,3.081914562
Urban Decay,57210,1.338594467,845.0700832,4000.03433,687.3570014,California,766.5073766,CVS Pharmacy,San Diego, California,6/23/2021,0.001584004,17.18377756,1552.553709,1.102494391
Tarte,58161,2.7351595,615.0220398,7147.726913,896.0601505,New York,378.9638814,Boots,Boston, Massachusetts,8/13/2020,0.004447254,12.53629526,615.0220398,1.622904108
Covergirl,25904,2.614233754,155.6752806,1896.978939,305.1905034,Chicago,545.3141368,Amazon,Denver, Colorado,9/18/2022,0.016792864,16.08823889,155.6752806,0.285478168
Clinique,68551,4.530870327,517.2234021,1320.589177,657.0669345,New York,150.242444,Nordstrom,Denver, Colorado,3/8/2020,0.008759987,49.75558985,517.2234021,3.442591776
NARS,27051,4.303395356,788.2317423,5703.838938,131.3565852,Florida,226.802892,Amazon,Denver, Colorado,4/16/2022,0.005459556,2.302950463,1384.105262,3.475404283
MAC,44262,1.517105966,516.9047975,9685.415511,390.3654572,California,532.0385282,Target,Denver, Colorado,11/21/2023,0.002934981,4.030446157,516.9047975,0.971555198
Revlon,44424,2.901973113,908.4319861,9172.32399,792.2322776,Florida,336.0770881,Walmart,Philadelphia, Pennsylvania,2/4/2023,0.003194486,8.637203379,908.4319861,2.703046468
NARS,30133,4.545563416,180.2295243,1713.859861,742.8109322,California,664.5521033,Nordstrom,Seattle, Washington,1/18/2023,0.02522097,43.34140434,180.2295243,0.271204505
Revlon,77200,3.457274778,557.5130496,5805.803286,910.5525108,Chicago,580.7250101,Walgreens,New York City, New York,12/21/2021,0.006201245,15.68348885,1495.389937,0.960029342
Covergirl,21860,4.082428732,574.6789733,8819.962554,120.6192619,Chicago,240.2484249,Ulta Beauty,San Antonio, Texas,9/1/2023,0.007103842,1.367571134,574.6789733,2.392019733
Urban Decay,99705,3.806299178,302.1876767,9113.78622,573.4466653,California,708.3701107,MAC Cosmetics,San Antonio, Texas,7/13/2023,0.012595812,6.2920794,302.1876767,0.426595747
MAC,52492,2.715445224,428.3507913,3389.61738,831.2548482,Florida,202.6208235,Amazon,San Diego, California,12/17/2022,0.006339302,24.52355989,841.7343606,2.114051182
Estee Lauder,99962,1.514313901,348.1637748,5699.831634,712.8771232,Florida,355.5285902,Amazon,Miami, Florida,11/8/2022,0.00434943,12.50698563,1119.021347,0.979284885
NARS,59012,2.766784705,978.6056888,8942.668724,370.2927772,Chicago,986.7637925,Sephora,Phoenix, Arizona,3/9/2021,0.002827272,4.1407413,978.6056888,0.991732465
NARS,92725,2.445798431,200.8706252,6470.068652,457.6346564,New York,120.1280763,Ulta Beauty,Seattle, Washington,12/30/2022,0.012175989,7.073103565,200.8706252,1.672137201
Revlon,82754,2.919906451,351.7462455,3185.000242,300.8118148,New York,606.9847782,Boots,Houston, Texas,8/30/2020,0.008301173,9.444640248,351.7462455,0.579497638
Revlon,49459,1.552286777,905.2447849,1123.535146,906.1284999,California,371.6735857,Amazon,Los Angeles, California,11/27/2021,0.00171477,80.64976899,905.2447849,2.435590851
Revlon,43629,1.537938039,871.2534723,5352.860624,829.2795645,Florida,497.1381826,Sephora,Seattle, Washington,2/25/2021,0.001765202,15.49226895,1176.258471,1.752537831
Tarte,75037,3.966219359,658.2355744,8127.631635,664.4944947,California,406.5695348,Sephora,Dallas, Texas,10/21/2023,0.006025532,8.17574571,658.2355744,1.618998764
MAC,57557,3.875793943,685.402722,1780.551969,420.4170818,Chicago,627.8421795,Ulta Beauty,Houston, Texas,3/3/2020,0.005654769,23.61161534,685.402722,1.091679955
MAC,57119,2.419270273,160.1397759,5248.571124,971.2074566,Florida,863.4599094,CVS Pharmacy,New York City, New York,7/28/2022,0.015107242,18.50422589,160.1397759,0.185462897
MAC,85514,4.494187538,761.0398077,5391.443705,804.7256409,California,311.848978,Boots,Seattle, Washington,3/6/2023,0.005905325,14.92597688,761.0398077,2.440411422
Estee Lauder,78881,1.42331646,247.8409616,3951.765549,715.072714,Texas,179.7553314,MAC Cosmetics,Phoenix, Arizona,9/22/2020,0.005742862,18.09501867,247.8409616,1.37876835
Loreal,69857,3.040213482,947.4413801,9908.806971,829.0212307,Texas,217.3748919,Amazon,Dallas, Texas,1/18/2020,0.003208867,8.366509037,947.4413801,4.358559409
Urban Decay,21389,1.066547915,992.138987,2130.203221,364.2932334,New York,599.2772429,Walgreens,San Antonio, Texas,1/1/2023,0.001074998,17.10133708,992.138987,1.655559257
Urban Decay,68439,2.252580972,662.4959559,7660.153522,882.5506752,California,360.1722336,Boots,Seattle, Washington,2/4/2022,0.003400143,11.52131837,662.4959559,1.839386533
Revlon,29361,2.494606277,133.8388235,1478.682738,694.5109206,Florida,889.1881312,Sephora,Los Angeles, California,12/29/2021,0.018638884,46.96821722,620.2831077,0.150518005
Loreal,59926,1.555970622,325.5869007,8147.273362,391.0809288,California,955.1313177,Walmart,Chicago, Illinois,3/30/2022,0.004778972,4.800144924,325.5869007,0.340881819
Covergirl,84829,2.186851388,446.330013,7109.338043,500.9501952,California,794.7246163,CVS Pharmacy,San Francisco, California,2/15/2020,0.004899629,7.046369046,446.330013,0.561615941
Covergirl,80422,4.263167556,681.231963,1750.303638,133.4267653,California,241.7065586,MAC Cosmetics,Houston, Texas,11/7/2022,0.006258026,7.623063929,681.231963,2.818425643
Maybelline,44166,1.733076724,659.7434009,1356.855069,168.0725216,California,997.0517446,Walgreens,Miami, Florida,9/9/2023,0.002626895,12.38691777,659.7434009,0.661694245
Covergirl,29474,3.134479203,395.5640877,1263.002184,243.7041502,Florida,284.867513,Boots,Austin, Texas,1/11/2021,0.007924074,19.29562382,395.5640877,1.388589676
Estee Lauder,79099,2.126187707,160.9319742,8170.153007,841.9817766,Texas,257.4216325,Walgreens,Chicago, Illinois,1/22/2020,0.013211717,10.3055815,603.4198568,0.625168804
Tarte,80088,2.81585697,145.6008493,9001.140337,668.8813587,New York,141.1572689,Ulta Beauty,Seattle, Washington,5/1/2022,0.019339564,7.431073549,145.6008493,1.031479643
Urban Decay,52731,3.974585053,604.4380175,2880.559833,901.2737435,California,576.2615554,Walgreens,Dallas, Texas,11/26/2020,0.00657567,31.28814521,604.4380175,1.048895266
Tarte,69621,4.04502534,747.927856,4138.653897,957.1114887,Chicago,443.4364011,Nordstrom,San Diego, California,9/8/2022,0.00540831,23.12615436,747.927856,1.686663193
Estee Lauder,76924,4.637652523,794.1133429,7695.337679,212.8058454,California,381.2026727,MAC Cosmetics,San Diego, California,11/4/2023,0.005840039,2.765386709,794.1133429,2.083178844
Urban Decay,18088,2.459229756,888.7458223,7894.673074,496.2678816,Texas,922.7611406,CVS Pharmacy,Seattle, Washington,9/18/2022,0.002767079,6.286110609,888.7458223,0.963137461
Tarte,57804,4.4671834,526.5735227,7411.448763,453.6856575,New York,136.8747724,Amazon,San Antonio, Texas,12/1/2021,0.008483494,6.121416635,526.5735227,3.847118892
MAC,40356,4.200814971,835.190339,7192.281854,360.29235,New York,426.5992927,Walgreens,San Antonio, Texas,9/8/2023,0.00502977,5.00943035,835.190339,1.957786507
Estee Lauder,49449,3.081692669,960.6965487,3782.946107,900.0975222,California,342.5248175,Sephora,Philadelphia, Pennsylvania,3/3/2020,0.003207769,23.79355922,960.6965487,2.804750195
Clinique,25083,1.60992116,316.4011779,5013.5667,519.8207905,Florida,863.6468377,Ulta Beauty,Philadelphia, Pennsylvania,12/7/2021,0.005088227,10.36828313,1117.619658,0.366354815
MAC,64516,1.406605082,587.0085344,1708.3882,450.3860446,New York,261.9997242,Target,Miami, Florida,2/8/2021,0.002396226,26.36321444,587.0085344,2.240492948
Maybelline,76119,3.629946136,974.6823917,2414.532049,486.1676829,Florida,556.7287586,Ulta Beauty,Austin, Texas,7/16/2021,0.003724235,20.13506854,1229.966053,1.750731171
Covergirl,92536,1.741241398,302.4800255,4917.063602,945.2156526,New York,463.9918558,Nordstrom,Houston, Texas,6/8/2020,0.00575655,19.2231732,1072.159044,0.651908049
Urban Decay,23277,4.927562579,969.8422362,8630.104198,542.4513233,Texas,540.5562258,Walmart,Dallas, Texas,3/14/2020,0.005080788,6.28557096,969.8422362,1.794156075
Maybelline,15581,1.090617494,522.7891941,3205.717823,621.1993914,Florida,810.9402383,Sephora,San Francisco, California,7/2/2021,0.002086152,19.37785625,1497.536521,0.644670432
Tarte,23552,3.864761156,624.7759141,6316.61726,522.0376195,California,104.319269,Walmart,Houston, Texas,10/26/2020,0.006185836,8.264512444,624.7759141,5.989074884
Covergirl,44439,3.543713027,393.8158468,8511.688956,341.9473485,Texas,716.6828537,MAC Cosmetics,San Francisco, California,4/27/2021,0.008998401,4.017385389,393.8158468,0.549498073
Loreal,57251,4.888668195,933.360824,4532.219639,779.4770555,New York,670.2708015,Nordstrom,Phoenix, Arizona,7/26/2020,0.005237705,17.19857195,1260.256142,1.392513029
Covergirl,82899,3.735726761,686.1337626,3681.752649,286.1612199,Chicago,631.8732413,Amazon,Miami, Florida,5/30/2020,0.005444604,7.772418387,686.1337626,1.085872478
Loreal,94035,1.802839246,773.0401861,1445.52022,407.2225983,Chicago,990.3276328,Amazon,Boston, Massachusetts,8/14/2021,0.002332142,28.1713526,773.0401861,0.780590343
Clinique,79325,1.838878735,841.4289906,8838.65024,112.0903517,California,571.1222861,Boots,San Francisco, California,12/11/2023,0.002185424,1.268184039,841.4289906,1.473290416
Estee Lauder,67518,3.757898535,402.897759,3778.893925,333.3420557,Chicago,297.5813412,Nordstrom,Boston, Massachusetts,11/20/2021,0.009327177,8.82115408,402.897759,1.353908001
Maybelline,83296,4.778143709,311.5444741,8460.872607,248.8573384,Chicago,260.8929123,Amazon,Boston, Massachusetts,7/3/2023,0.015336955,2.941272727,311.5444741,1.194146945
Clinique,56093,3.033060843,450.4969724,2676.057572,664.0498909,Florida,287.337764,Sephora,San Francisco, California,1/7/2021,0.0067327,24.81448448,450.4969724,1.567830716
Covergirl,36234,3.48109662,190.6002527,6871.563721,813.0592847,Texas,607.1313398,CVS Pharmacy,Boston, Massachusetts,1/31/2023,0.018263862,11.83223088,572.2623574,0.313935783
Maybelline,88056,4.724814407,996.5327813,7902.728084,408.7693324,Florida,650.9280368,Boots,San Antonio, Texas,12/27/2022,0.004741253,5.172509139,1860.75452,1.530941556
Loreal,51083,4.006616633,159.3856767,2621.984725,234.9100618,California,790.0530149,Sephora,San Antonio, Texas,12/9/2021,0.025137871,8.959246008,159.3856767,0.201740483
Loreal,63608,2.95081188,635.2528141,5800.508666,129.3731179,New York,916.1835875,Walgreens,Chicago, Illinois,4/10/2020,0.004645098,2.230375392,1302.637888,0.693368472
Urban Decay,85462,4.794401536,396.0610437,8304.245761,868.2211025,New York,873.7961794,Walmart,Dallas, Texas,11/24/2022,0.012105209,10.45514701,396.0610437,0.453264792
Covergirl,35131,2.566608799,471.5809487,3193.804857,102.6888829,Chicago,519.495069,CVS Pharmacy,Los Angeles, California,8/10/2021,0.005442563,3.215252263,471.5809487,0.907767902
Maybelline,85245,3.877913453,207.6604875,2600.877185,418.2864886,Florida,954.9136873,Walgreens,Houston, Texas,6/19/2021,0.018674296,16.08251597,825.2710554,0.217465191
Revlon,63064,2.758934918,887.1933949,6354.477127,281.505428,New York,455.1039403,Walgreens,Philadelphia, Pennsylvania,3/23/2021,0.003109733,4.430032911,887.1933949,1.949430265
Revlon,61806,1.210692026,686.4544776,4774.347109,399.6519047,Chicago,384.5088943,Amazon,Seattle, Washington,6/1/2023,0.001763689,8.370817948,686.4544776,1.78527594
Urban Decay,57403,2.771494047,675.526535,6497.498141,296.6306083,Texas,462.348728,Target,Chicago, Illinois,4/20/2023,0.004102717,4.565305013,1024.034253,1.461075794
MAC,80805,2.055916076,613.1460123,2366.508957,652.3195248,Florida,976.7891123,Sephora,San Antonio, Texas,4/11/2023,0.003353061,27.56463367,770.6698403,0.627715854
Maybelline,65351,4.186521841,625.446126,9322.403081,180.6513531,Chicago,710.2129531,MAC Cosmetics,Phoenix, Arizona,2/26/2021,0.006693657,1.937819589,625.446126,0.880645901
Urban Decay,49535,1.373554591,130.7099774,5553.93151,952.9704666,Florida,597.3951052,Target,Miami, Florida,10/27/2023,0.010508414,17.15848431,130.7099774,0.21879988
Covergirl,84344,1.154213185,458.6730376,5656.936063,621.0956987,Chicago,426.3857927,Nordstrom,Dallas, Texas,8/9/2023,0.002516418,10.97936572,458.6730376,1.075723079
Tarte,12191,2.633983122,718.3858353,4399.979508,438.3318647,Florida,816.3373332,Amazon,Austin, Texas,12/9/2023,0.00366653,9.96213423,718.3858353,0.880011003
Tarte,36838,4.988125043,110.0639131,1900.177802,109.8341062,Texas,948.2889555,Nordstrom,Philadelphia, Pennsylvania,11/11/2023,0.045320259,5.780201519,110.0639131,0.116065797
Loreal,57192,4.590972082,539.1199753,6261.74742,435.8505347,Florida,625.8632966,Target,Philadelphia, Pennsylvania,4/18/2021,0.008515678,6.960525641,1433.280201,0.861402128
Tarte,52214,2.015771734,132.4560419,7723.835342,331.8802719,California,312.9248396,Target,Dallas, Texas,11/4/2021,0.01521842,4.29683256,132.4560419,0.423283885
Urban Decay,43230,3.654031992,710.4137489,3270.181402,917.1407887,California,375.7395227,Walgreens,San Francisco, California,10/26/2020,0.005143527,28.04556311,710.4137489,1.890708073
Estee Lauder,14511,1.504912904,448.2730019,2630.75581,598.3823324,Texas,536.9547081,MAC Cosmetics,San Diego, California,5/31/2023,0.003357135,22.74564329,448.2730019,0.834843228
Loreal,42528,2.703736521,446.8449008,3144.794147,616.6386911,California,691.8829947,CVS Pharmacy,San Francisco, California,7/14/2023,0.006050727,19.60823705,446.8449008,0.645838826
